0.0	7.749430585317861E-5	6.738635291580749E-6	2.6954541166322996E-5	1.2129543524845349E-4	4.717044704106524E-5	2.021590587474225E-5	4.8518174099381394E-4	2.021590587474225E-5	2.021590587474225E-5	2.6954541166322996E-5	2.021590587474225E-5	6.064771762422674E-5	2.6954541166322996E-5	2.021590587474225E-5	2.021590587474225E-5	
7.749430585317861E-5	7.075567056159786E-5	7.075567056159786E-5	9.097157643634011E-5	1.853124705184706E-4	1.1118748231108237E-4	8.423294114475936E-5	5.491987762638311E-4	8.423294114475936E-5	8.423294114475936E-5	9.097157643634011E-5	8.423294114475936E-5	1.2466475289424385E-4	9.097157643634011E-5	8.423294114475936E-5	8.423294114475936E-5	
6.738635291580749E-6	7.075567056159786E-5	0.0	2.021590587474225E-5	1.1455679995687274E-4	4.04318117494845E-5	1.3477270583161498E-5	4.784431057022332E-4	1.3477270583161498E-5	1.3477270583161498E-5	2.021590587474225E-5	1.3477270583161498E-5	5.390908233264599E-5	2.021590587474225E-5	1.3477270583161498E-5	1.3477270583161498E-5	
2.6954541166322996E-5	9.097157643634011E-5	2.021590587474225E-5	0.0	1.34772705831615E-4	6.064771762422674E-5	2.021590587474225E-5	4.8518174099381394E-4	2.021590587474225E-5	2.021590587474225E-5	2.6954541166322996E-5	2.021590587474225E-5	6.064771762422674E-5	4.04318117494845E-5	2.021590587474225E-5	2.021590587474225E-5	
1.2129543524845349E-4	1.853124705184706E-4	1.1455679995687274E-4	1.34772705831615E-4	0.0	1.0107952937371123E-4	1.2803407054003422E-4	5.92999905659106E-4	1.2803407054003422E-4	1.2803407054003422E-4	1.34772705831615E-4	1.2803407054003422E-4	1.6846588228951873E-4	1.34772705831615E-4	1.2803407054003422E-4	1.2803407054003422E-4	
4.717044704106524E-5	1.1118748231108237E-4	4.04318117494845E-5	6.064771762422674E-5	1.0107952937371123E-4	0.0	5.390908233264599E-5	5.188749174517177E-4	5.390908233264599E-5	5.390908233264599E-5	6.064771762422674E-5	5.390908233264599E-5	9.434089408213048E-5	6.064771762422674E-5	5.390908233264599E-5	5.390908233264599E-5	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
4.8518174099381394E-4	5.491987762638311E-4	4.784431057022332E-4	4.8518174099381394E-4	5.92999905659106E-4	5.188749174517177E-4	4.784431057022332E-4	0.0	4.784431057022332E-4	4.784431057022332E-4	4.8518174099381394E-4	4.784431057022332E-4	5.323521880348792E-4	4.986590115769754E-4	4.784431057022332E-4	4.784431057022332E-4	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
2.6954541166322996E-5	9.097157643634011E-5	2.021590587474225E-5	2.6954541166322996E-5	1.34772705831615E-4	6.064771762422674E-5	6.738635291580749E-6	4.8518174099381394E-4	6.738635291580749E-6	6.738635291580749E-6	0.0	6.738635291580749E-6	7.412498820738824E-5	4.04318117494845E-5	6.738635291580749E-6	6.738635291580749E-6	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
6.064771762422674E-5	1.2466475289424385E-4	5.390908233264599E-5	6.064771762422674E-5	1.6846588228951873E-4	9.434089408213048E-5	6.73863529158075E-5	5.323521880348792E-4	6.73863529158075E-5	6.73863529158075E-5	7.412498820738824E-5	6.73863529158075E-5	0.0	7.412498820738824E-5	6.73863529158075E-5	6.73863529158075E-5	
2.6954541166322996E-5	9.097157643634011E-5	2.021590587474225E-5	4.04318117494845E-5	1.34772705831615E-4	6.064771762422674E-5	3.369317645790375E-5	4.986590115769754E-4	3.369317645790375E-5	3.369317645790375E-5	4.04318117494845E-5	3.369317645790375E-5	7.412498820738824E-5	0.0	3.369317645790375E-5	3.369317645790375E-5	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
2.021590587474225E-5	8.423294114475936E-5	1.3477270583161498E-5	2.021590587474225E-5	1.2803407054003422E-4	5.390908233264599E-5	0.0	4.784431057022332E-4	0.0	0.0	6.738635291580749E-6	0.0	6.73863529158075E-5	3.369317645790375E-5	0.0	0.0	
